komuna,population,year,X,Y,komuna_me_e,id
Partesh,1738.0,2014,21.4780563301995,42.4039627704677,Partesh,38
Partesh,1724.0,2015,21.4780563301995,42.4039627704677,Partesh,38
Partesh,1716.0,2016,21.4780563301995,42.4039627704677,Partesh,38
Partesh,1730.0,2017,21.4780563301995,42.4039627704677,Partesh,38
Partesh,1739.0,2018,21.4780563301995,42.4039627704677,Partesh,38
Peje,46750.0,1948,20.2256226472019,42.688862392420795,Pejë,16
Peje,48056.0,1949,20.2256226472019,42.688862392420795,Pejë,16
Peje,49362.0,1950,20.2256226472019,42.688862392420795,Pejë,16
Peje,50668.0,1951,20.2256226472019,42.688862392420795,Pejë,16
Peje,51974.0,1952,20.2256226472019,42.688862392420795,Pejë,16
Peje,53280.0,1953,20.2256226472019,42.688862392420795,Pejë,16
Peje,54952.0,1954,20.2256226472019,42.688862392420795,Pejë,16
Peje,56624.0,1955,20.2256226472019,42.688862392420795,Pejë,16
Peje,58296.0,1956,20.2256226472019,42.688862392420795,Pejë,16
Peje,59968.0,1957,20.2256226472019,42.688862392420795,Pejë,16
Peje,61640.0,1958,20.2256226472019,42.688862392420795,Pejë,16
Peje,63312.0,1959,20.2256226472019,42.688862392420795,Pejë,16
Peje,64984.0,1960,20.2256226472019,42.688862392420795,Pejë,16
Peje,66656.0,1961,20.2256226472019,42.688862392420795,Pejë,16
Peje,69002.8,1962,20.2256226472019,42.688862392420795,Pejë,16
Peje,71349.6,1963,20.2256226472019,42.688862392420795,Pejë,16
Peje,73696.4,1964,20.2256226472019,42.688862392420795,Pejë,16
Peje,76043.2,1965,20.2256226472019,42.688862392420795,Pejë,16
Peje,78390.0,1966,20.2256226472019,42.688862392420795,Pejë,16
Peje,80736.8,1967,20.2256226472019,42.688862392420795,Pejë,16
Peje,83083.6,1968,20.2256226472019,42.688862392420795,Pejë,16
Peje,85430.4,1969,20.2256226472019,42.688862392420795,Pejë,16
Peje,87777.2,1970,20.2256226472019,42.688862392420795,Pejë,16
Peje,90124.0,1971,20.2256226472019,42.688862392420795,Pejë,16
Peje,92218.7,1972,20.2256226472019,42.688862392420795,Pejë,16
Peje,94313.4,1973,20.2256226472019,42.688862392420795,Pejë,16
Peje,96408.1,1974,20.2256226472019,42.688862392420795,Pejë,16
Peje,98502.8,1975,20.2256226472019,42.688862392420795,Pejë,16
Peje,100597.5,1976,20.2256226472019,42.688862392420795,Pejë,16
Peje,102692.2,1977,20.2256226472019,42.688862392420795,Pejë,16
Peje,104786.9,1978,20.2256226472019,42.688862392420795,Pejë,16
Peje,106881.6,1979,20.2256226472019,42.688862392420795,Pejë,16
Peje,108976.3,1980,20.2256226472019,42.688862392420795,Pejë,16
Peje,111071.0,1981,20.2256226472019,42.688862392420795,Pejë,16
Peje,112743.5,1982,20.2256226472019,42.688862392420795,Pejë,16
Peje,114416.0,1983,20.2256226472019,42.688862392420795,Pejë,16
Peje,116088.5,1984,20.2256226472019,42.688862392420795,Pejë,16
Peje,117761.0,1985,20.2256226472019,42.688862392420795,Pejë,16
Peje,119433.5,1986,20.2256226472019,42.688862392420795,Pejë,16
Peje,121106.0,1987,20.2256226472019,42.688862392420795,Pejë,16
Peje,122778.5,1988,20.2256226472019,42.688862392420795,Pejë,16
Peje,124451.0,1989,20.2256226472019,42.688862392420795,Pejë,16
Peje,126123.5,1990,20.2256226472019,42.688862392420795,Pejë,16
Peje,127796.0,1991,20.2256226472019,42.688862392420795,Pejë,16
Peje,126228.7,1992,20.2256226472019,42.688862392420795,Pejë,16
Peje,124661.4,1993,20.2256226472019,42.688862392420795,Pejë,16
Peje,123094.1,1994,20.2256226472019,42.688862392420795,Pejë,16
Peje,121526.8,1995,20.2256226472019,42.688862392420795,Pejë,16
Peje,119959.5,1996,20.2256226472019,42.688862392420795,Pejë,16
Peje,118392.2,1997,20.2256226472019,42.688862392420795,Pejë,16
Peje,116824.9,1998,20.2256226472019,42.688862392420795,Pejë,16
Peje,115257.6,1999,20.2256226472019,42.688862392420795,Pejë,16
Peje,113690.3,2000,20.2256226472019,42.688862392420795,Pejë,16
Peje,112123.0,2001,20.2256226472019,42.688862392420795,Pejë,16
Peje,110555.7,2002,20.2256226472019,42.688862392420795,Pejë,16
Peje,108988.4,2003,20.2256226472019,42.688862392420795,Pejë,16
Peje,107421.1,2004,20.2256226472019,42.688862392420795,Pejë,16
Peje,105853.8,2005,20.2256226472019,42.688862392420795,Pejë,16
Peje,104286.5,2006,20.2256226472019,42.688862392420795,Pejë,16
Peje,102719.2,2007,20.2256226472019,42.688862392420795,Pejë,16
Peje,101151.9,2008,20.2256226472019,42.688862392420795,Pejë,16
Peje,99584.6,2009,20.2256226472019,42.688862392420795,Pejë,16
Peje,98017.3,2010,20.2256226472019,42.688862392420795,Pejë,16
Peje,96450.0,2011,20.2256226472019,42.688862392420795,Pejë,16
Peje,98237.0,2012,20.2256226472019,42.688862392420795,Pejë,16
Peje,97706.0,2013,20.2256226472019,42.688862392420795,Pejë,16
Peje,97776.0,2014,20.2256226472019,42.688862392420795,Pejë,16
Peje,97890.0,2015,20.2256226472019,42.688862392420795,Pejë,16
Peje,98793.0,2016,20.2256226472019,42.688862392420795,Pejë,16
Peje,99568.0,2017,20.2256226472019,42.688862392420795,Pejë,16
Peje,99115.0,2018,20.2256226472019,42.688862392420795,Pejë,16
Podujeve,41834.0,1948,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,42730.6,1949,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,43627.2,1950,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,44523.8,1951,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,45420.4,1952,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,46317.0,1953,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,46966.875,1954,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,47616.75,1955,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,48266.625,1956,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,48916.5,1957,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,49566.375,1958,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,50216.25,1959,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,50866.125,1960,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,51516.0,1961,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,52399.3,1962,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,53282.6,1963,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,54165.9,1964,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,55049.2,1965,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,55932.5,1966,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,56815.8,1967,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,57699.1,1968,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,58582.4,1969,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,59465.7,1970,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,60349.0,1971,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,61857.8,1972,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,63366.6,1973,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,64875.4,1974,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,66384.2,1975,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,67893.0,1976,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,69401.8,1977,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,70910.6,1978,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,72419.4,1979,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,73928.2,1980,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,75437.0,1981,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,77187.9,1982,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,78938.8,1983,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,80689.7,1984,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,82440.6,1985,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,84191.5,1986,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,85942.4,1987,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,87693.3,1988,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,89444.2,1989,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,91195.1,1990,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,92946.0,1991,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,92723.65,1992,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,92501.3,1993,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,92278.95,1994,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,92056.6,1995,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,91834.25,1996,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,91611.9,1997,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,91389.55,1998,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,91167.2,1999,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,90944.85,2000,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,90722.5,2001,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,90500.15,2002,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,90277.8,2003,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,90055.45,2004,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,89833.1,2005,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,89610.75,2006,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,89388.4,2007,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,89166.05,2008,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,88943.7,2009,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,88721.35,2010,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,88499.0,2011,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,89185.0,2012,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,89051.0,2013,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,86836.0,2014,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,83425.0,2015,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,83242.0,2016,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,83445.0,2017,21.158630314885897,42.9482739887055,Podujevë,21
Podujeve,82793.0,2018,21.158630314885897,42.9482739887055,Podujevë,21
Prishtine,41030.0,1948,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,42421.0,1949,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,43812.0,1950,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,45203.0,1951,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,46594.0,1952,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,47985.0,1953,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,50102.875,1954,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,52220.75,1955,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,54338.625,1956,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,56456.5,1957,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,58574.375,1958,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,60692.25,1959,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,62810.125,1960,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,64928.0,1961,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,68349.2,1962,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,71770.4,1963,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,75191.6,1964,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,78612.8,1965,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,82034.0,1966,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,85455.2,1967,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,88876.4,1968,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,92297.6,1969,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,95718.8,1970,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,99140.0,1971,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,103346.1,1972,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,107552.2,1973,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,111758.3,1974,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,115964.4,1975,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,120170.5,1976,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,124376.6,1977,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,128582.70000000001,1978,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,132788.8,1979,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,136994.9,1980,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,141201.0,1981,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,146231.0,1982,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,151261.0,1983,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,156291.0,1984,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,161321.0,1985,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,166351.0,1986,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,171381.0,1987,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,176411.0,1988,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,181441.0,1989,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,186471.0,1990,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,191501.0,1991,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,191870.8,1992,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,192240.6,1993,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,192610.4,1994,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,192980.2,1995,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,193350.0,1996,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,193719.8,1997,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,194089.6,1998,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,194459.4,1999,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,194829.2,2000,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,195199.0,2001,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,195568.8,2002,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,195938.6,2003,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,196308.4,2004,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,196678.2,2005,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,197048.0,2006,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,197417.8,2007,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,197787.6,2008,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,198157.4,2009,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,198527.2,2010,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,198897.0,2011,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,205133.0,2012,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,207477.0,2013,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,207062.0,2014,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,204721.0,2015,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,207708.0,2016,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,211755.0,2017,21.270818608137397,42.6996260423513,Prishtinë,20
Prishtine,214688.0,2018,21.270818608137397,42.6996260423513,Prishtinë,20
Prizren,53261.0,1948,20.6941423844297,42.2114315068722,Prizren,18
Prizren,54259.0,1949,20.6941423844297,42.2114315068722,Prizren,18
Prizren,55257.0,1950,20.6941423844297,42.2114315068722,Prizren,18
Prizren,56255.0,1951,20.6941423844297,42.2114315068722,Prizren,18
Prizren,57253.0,1952,20.6941423844297,42.2114315068722,Prizren,18
Prizren,58251.0,1953,20.6941423844297,42.2114315068722,Prizren,18
Prizren,59526.25,1954,20.6941423844297,42.2114315068722,Prizren,18
Prizren,60801.5,1955,20.6941423844297,42.2114315068722,Prizren,18
Prizren,62076.75,1956,20.6941423844297,42.2114315068722,Prizren,18
Prizren,63352.0,1957,20.6941423844297,42.2114315068722,Prizren,18
Prizren,64627.25,1958,20.6941423844297,42.2114315068722,Prizren,18
Prizren,65902.5,1959,20.6941423844297,42.2114315068722,Prizren,18
Prizren,67177.75,1960,20.6941423844297,42.2114315068722,Prizren,18
Prizren,68453.0,1961,20.6941423844297,42.2114315068722,Prizren,18
Prizren,71175.3,1962,20.6941423844297,42.2114315068722,Prizren,18
Prizren,73897.6,1963,20.6941423844297,42.2114315068722,Prizren,18
Prizren,76619.9,1964,20.6941423844297,42.2114315068722,Prizren,18
Prizren,79342.2,1965,20.6941423844297,42.2114315068722,Prizren,18
Prizren,82064.5,1966,20.6941423844297,42.2114315068722,Prizren,18
Prizren,84786.8,1967,20.6941423844297,42.2114315068722,Prizren,18
Prizren,87509.1,1968,20.6941423844297,42.2114315068722,Prizren,18
Prizren,90231.4,1969,20.6941423844297,42.2114315068722,Prizren,18
Prizren,92953.7,1970,20.6941423844297,42.2114315068722,Prizren,18
Prizren,95676.0,1971,20.6941423844297,42.2114315068722,Prizren,18
Prizren,99285.8,1972,20.6941423844297,42.2114315068722,Prizren,18
Prizren,102895.6,1973,20.6941423844297,42.2114315068722,Prizren,18
Prizren,106505.4,1974,20.6941423844297,42.2114315068722,Prizren,18
Prizren,110115.2,1975,20.6941423844297,42.2114315068722,Prizren,18
Prizren,113725.0,1976,20.6941423844297,42.2114315068722,Prizren,18
Prizren,117334.8,1977,20.6941423844297,42.2114315068722,Prizren,18
Prizren,120944.6,1978,20.6941423844297,42.2114315068722,Prizren,18
Prizren,124554.4,1979,20.6941423844297,42.2114315068722,Prizren,18
Prizren,128164.2,1980,20.6941423844297,42.2114315068722,Prizren,18
Prizren,131774.0,1981,20.6941423844297,42.2114315068722,Prizren,18
Prizren,136139.2,1982,20.6941423844297,42.2114315068722,Prizren,18
Prizren,140504.4,1983,20.6941423844297,42.2114315068722,Prizren,18
Prizren,144869.6,1984,20.6941423844297,42.2114315068722,Prizren,18
Prizren,149234.8,1985,20.6941423844297,42.2114315068722,Prizren,18
Prizren,153600.0,1986,20.6941423844297,42.2114315068722,Prizren,18
Prizren,157965.2,1987,20.6941423844297,42.2114315068722,Prizren,18
Prizren,162330.4,1988,20.6941423844297,42.2114315068722,Prizren,18
Prizren,166695.6,1989,20.6941423844297,42.2114315068722,Prizren,18
Prizren,171060.8,1990,20.6941423844297,42.2114315068722,Prizren,18
Prizren,175426.0,1991,20.6941423844297,42.2114315068722,Prizren,18
Prizren,175543.75,1992,20.6941423844297,42.2114315068722,Prizren,18
Prizren,175661.5,1993,20.6941423844297,42.2114315068722,Prizren,18
Prizren,175779.25,1994,20.6941423844297,42.2114315068722,Prizren,18
Prizren,175897.0,1995,20.6941423844297,42.2114315068722,Prizren,18
Prizren,176014.75,1996,20.6941423844297,42.2114315068722,Prizren,18
Prizren,176132.5,1997,20.6941423844297,42.2114315068722,Prizren,18
Prizren,176250.25,1998,20.6941423844297,42.2114315068722,Prizren,18
Prizren,176368.0,1999,20.6941423844297,42.2114315068722,Prizren,18
Prizren,176485.75,2000,20.6941423844297,42.2114315068722,Prizren,18
Prizren,176603.5,2001,20.6941423844297,42.2114315068722,Prizren,18
Prizren,176721.25,2002,20.6941423844297,42.2114315068722,Prizren,18
Prizren,176839.0,2003,20.6941423844297,42.2114315068722,Prizren,18
Prizren,176956.75,2004,20.6941423844297,42.2114315068722,Prizren,18
Prizren,177074.5,2005,20.6941423844297,42.2114315068722,Prizren,18
Prizren,177192.25,2006,20.6941423844297,42.2114315068722,Prizren,18
Prizren,177310.0,2007,20.6941423844297,42.2114315068722,Prizren,18
Prizren,177427.75,2008,20.6941423844297,42.2114315068722,Prizren,18
Prizren,177545.5,2009,20.6941423844297,42.2114315068722,Prizren,18
Prizren,177663.25,2010,20.6941423844297,42.2114315068722,Prizren,18
Prizren,177781.0,2011,20.6941423844297,42.2114315068722,Prizren,18
Prizren,181756.0,2012,20.6941423844297,42.2114315068722,Prizren,18
Prizren,182449.0,2013,20.6941423844297,42.2114315068722,Prizren,18
Prizren,184586.0,2014,20.6941423844297,42.2114315068722,Prizren,18
Prizren,186986.0,2015,20.6941423844297,42.2114315068722,Prizren,18
Prizren,189058.0,2016,20.6941423844297,42.2114315068722,Prizren,18
Prizren,191565.0,2017,20.6941423844297,42.2114315068722,Prizren,18
Prizren,192712.0,2018,20.6941423844297,42.2114315068722,Prizren,18
Rahovec,20350.0,1948,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,20817.4,1949,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,21284.8,1950,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,21752.2,1951,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,22219.6,1952,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,22687.0,1953,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,23206.0,1954,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,23725.0,1955,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,24244.0,1956,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,24763.0,1957,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,25282.0,1958,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,25801.0,1959,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,26320.0,1960,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,26839.0,1961,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,27676.6,1962,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,28514.2,1963,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,29351.8,1964,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,30189.4,1965,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,31027.0,1966,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,31864.6,1967,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,32702.2,1968,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,33539.8,1969,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,34377.4,1970,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,35215.0,1971,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,36339.4,1972,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,37463.8,1973,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,38588.2,1974,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,39712.6,1975,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,40837.0,1976,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,41961.4,1977,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,43085.8,1978,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,44210.2,1979,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,45334.6,1980,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,46459.0,1981,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,47800.8,1982,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,49142.6,1983,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,50484.4,1984,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,51826.2,1985,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,53168.0,1986,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,54509.8,1987,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,55851.6,1988,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,57193.4,1989,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,58535.2,1990,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,59877.0,1991,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,59693.55,1992,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,59510.1,1993,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,59326.65,1994,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,59143.2,1995,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,58959.75,1996,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,58776.3,1997,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,58592.85,1998,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,58409.4,1999,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,58225.95,2000,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,58042.5,2001,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,57859.05,2002,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,57675.6,2003,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,57492.15,2004,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,57308.7,2005,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,57125.25,2006,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,56941.8,2007,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,56758.35,2008,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,56574.9,2009,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,56391.45,2010,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,56208.0,2011,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,57451.0,2012,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,57645.0,2013,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,58214.0,2014,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,58908.0,2015,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,59381.0,2016,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,59102.0,2017,20.6159138656811,42.410096362359795,Rahovec,17
Rahovec,58023.0,2018,20.6159138656811,42.410096362359795,Rahovec,17
Ranillug,6044.0,1948,21.615597602235397,42.5092012433326,Ranillug,34
Ranillug,6125.4,1949,21.615597602235397,42.5092012433326,Ranillug,34
Ranillug,6206.8,1950,21.615597602235397,42.5092012433326,Ranillug,34
Ranillug,6288.2,1951,21.615597602235397,42.5092012433326,Ranillug,34
Ranillug,6369.6,1952,21.615597602235397,42.5092012433326,Ranillug,34
Ranillug,6451.0,1953,21.615597602235397,42.5092012433326,Ranillug,34
Ranillug,6534.875,1954,21.615597602235397,42.5092012433326,Ranillug,34
Ranillug,6618.75,1955,21.615597602235397,42.5092012433326,Ranillug,34
Ranillug,6702.625,1956,21.615597602235397,42.5092012433326,Ranillug,34
Ranillug,6786.5,1957,21.615597602235397,42.5092012433326,Ranillug,34
Ranillug,6870.375,1958,21.615597602235397,42.5092012433326,Ranillug,34
Ranillug,6954.25,1959,21.615597602235397,42.5092012433326,Ranillug,34
Ranillug,7038.125,1960,21.615597602235397,42.5092012433326,Ranillug,34
Ranillug,7122.0,1961,21.615597602235397,42.5092012433326,Ranillug,34
Ranillug,7118.6,1962,21.615597602235397,42.5092012433326,Ranillug,34
